experiment,config_id,map_name,method,pose_id,seed,true_x,true_y,true_theta,estimated_x,estimated_y,estimated_theta,best_fitness,position_error,theta_error,success,scan_error,feature_error,combined_error,scan_contribution,perception_contribution,runtime_seconds,population_size,generations,elite_size,tournament_size,crossover_rate,mutation_rate,sigma_xy,sigma_theta,fov_deg,num_beams,max_range_m,noise_std_m,angular_resolution_deg,perception_weight,final_best_history,final_mean_history,ea_overrides
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,2,2,5.5,2.0,-0.8,5.4935575669287156,2.0329767411365074,-0.803396585896225,0.9998006013158307,0.033600154759497736,0.003396585896224824,True,4.177517361111093e-05,0.0005673194346882642,0.00019943845193425691,2.924262152777765e-05,0.00017019583040647925,17.97182295899256,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9998006013158307,0.9816124514726198,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,2,3,5.5,2.0,-0.8,5.504553674382041,1.9937162528362549,-0.8117051119206634,0.9996001580152003,0.007760246696821867,0.01170511192066348,True,2.224392361111101e-05,0.0012814372527813432,0.00040000192236218065,1.5570746527777707e-05,0.00038443117583440294,17.82601474999683,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9996001580152003,0.980794592512015,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,2,4,5.5,2.0,-0.8,4.019905190652185,3.9709847058193315,2.106704940367816,0.9886882048592144,2.4648450976140595,2.906704940367816,False,0.011263563368055514,0.011855738242606747,0.011441215830420884,0.00788449435763886,0.0035567214727820237,18.926087333005853,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9886882048592144,0.9763482955352005,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,2,5,5.5,2.0,-0.8,5.47630903398456,2.0280947220815753,-0.7966799615754854,0.9997532293880224,0.03675017387150297,0.003320038424514671,True,2.983940972222213e-05,0.0007531464531265412,0.00024683152274351783,2.088758680555549e-05,0.00022594393593796235,17.86701400000311,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9997532293880224,0.980690242924764,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,2,6,5.5,2.0,-0.8,5.478740407700689,2.0626214141810264,-0.8163698916174933,0.997154722005805,0.06613177586277691,0.01636989161749325,True,0.0027777777777777584,0.0030298408553088674,0.002853396701037091,0.0019444444444444307,0.0009089522565926602,18.984898624999914,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.997154722005805,0.968044421963042,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,2,7,5.5,2.0,-0.8,5.367309583652345,1.9095326900102547,-0.8474503502834274,0.9969513498350485,0.16059601728341444,0.04745035028342759,True,0.0009532335069444388,0.007969031331790858,0.0030579728543983645,0.0006672634548611072,0.0023907093995372574,19.22272995801177,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9969513498350485,0.9709470245892056,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,2,8,5.5,2.0,-0.8,5.49224954210475,1.9911872148685823,-0.8057380133470737,0.9996196663032455,0.011736046155268166,0.005738013347073689,True,8.680555555555532e-06,0.001248006722080152,0.00038047840551293444,6.076388888888872e-06,0.0003744020166240456,17.90479862500797,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9996196663032455,0.9809925098216632,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,2,9,5.5,2.0,-0.8,5.489523785540487,1.9918930928576053,-0.8023174937691602,0.9996222516203531,0.013246622694752004,0.0023174937691603503,True,5.425347222222212e-06,0.0012469779478416088,0.0003778911274080382,3.7977430555555482e-06,0.00037409338435248266,17.797011457994813,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9996222516203531,0.9820030863687889,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,4,0,7.6,2.8,-2.6,7.55735500099938,2.7972541282689285,-2.68655141971768,0.9972819776157199,0.042733309622896204,0.08655141971767977,True,0.002245551215277766,0.0038451477125981434,0.002725430164473879,0.001571885850694436,0.001153544313779443,15.338858959003119,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9972819776157199,0.9700461944761349,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,4,1,7.6,2.8,-2.6,3.647527178681546,5.599479502548742,-1.0290763620882803,0.991723152677132,4.843462283166001,1.5709236379117195,False,0.005254991319444418,0.015558104495008057,0.00834592527211351,0.0036784939236110922,0.004667431348502417,15.022062582997023,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.991723152677132,0.9758126434844985,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,4,2,7.6,2.8,-2.6,7.51237966489796,2.9746983062621903,-2.5015048877043053,0.9971172883073705,0.19544007095340465,0.09849511229569474,True,0.0019552951388888806,0.005074463822591447,0.00289104574399965,0.0013687065972222163,0.001522339146777434,17.919954083990888,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9971172883073705,0.9714100626893226,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,4,3,7.6,2.8,-2.6,7.638566623210123,3.0093054131557717,-2.495897821236115,0.9976383809310098,0.2128288993584752,0.10410217876388517,True,0.001842447916666659,0.003591653248190066,0.002367209516123681,0.0012897135416666612,0.0010774959744570198,18.13258437499462,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9976383809310098,0.9692949870923695,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,4,4,7.6,2.8,-2.6,3.6489462830763406,5.575853143321609,-1.0272598694745998,0.9916198888000226,4.828683686814111,1.5727401305253998,False,0.00539767795138886,0.015575187916780392,0.008450930941006319,0.003778374565972202,0.004672556375034117,15.148766041995259,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9916198888000226,0.9764837816452075,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,4,5,7.6,2.8,-2.6,7.5801857541322955,3.03598606837953,-2.4757571552644473,0.9979243443751195,0.236816445392912,0.1242428447355528,True,0.002210828993055547,0.0017746421241942537,0.002079972932397159,0.0015475802951388827,0.0005323926372582761,15.701240832990152,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9979243443751195,0.9716254466064781,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,4,6,7.6,2.8,-2.6,7.619728253690532,2.9284475750988377,-2.577003312268466,0.999208628718104,0.12995377463717472,0.02299668773153396,True,0.000308702256944443,0.0019196882218137218,0.0007919980464052266,0.00021609157986111007,0.0005759064665441165,16.037020582996774,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.999208628718104,0.9710683597285162,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,4,7,7.6,2.8,-2.6,7.601590243415498,2.7079369859650746,-2.6221865391652415,0.9961566945576732,0.09207674748445112,0.02218653916524138,True,0.0035438368055555358,0.004591492212124297,0.003858133427526164,0.0024806857638888747,0.0013774476636372892,17.763815124999383,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9961566945576732,0.9695938444990334,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,4,8,7.6,2.8,-2.6,3.6278643673664352,5.554688972103561,-1.0265827697642451,0.9917953107582415,4.833856929726636,1.573417230235755,False,0.005565863715277749,0.01458819483376316,0.008272563050823372,0.0038961046006944244,0.004376458450128948,15.320847791997949,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9917953107582415,0.9744653751266492,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,medium_room,perception_aware,4,9,7.6,2.8,-2.6,3.6624388706578146,5.620632023225128,-1.0405764183584294,0.9910930204392601,4.84358882005374,1.5594235816415711,False,0.005247938368055528,0.017711566557810022,0.008987026824981875,0.003673556857638869,0.005313469967343006,16.934583458001725,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9907325474713297,0.9741021049092122,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,0,0,1.0,1.6,0.0,0.9996890472557369,1.618945489344503,0.0018998369132198446,0.999917607717065,0.018948041009873236,0.0018998369132199322,True,1.5190972222222181e-05,0.000239217971424047,8.239907198276963e-05,1.0633680555555527e-05,7.17653914272141e-05,14.5164700000023,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.999874491838519,0.9886641169927473,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,0,1,1.0,1.6,0.0,0.9938643645818326,1.6274755065575577,-0.006216433575876041,0.9999073327519479,0.02815225537286597,0.006216433575875868,True,1.681857638888887e-05,0.00026967610864898846,9.267583606691874e-05,1.1773003472222207e-05,8.090283259469653e-05,14.762764583007083,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9999073327519479,0.9866783927254648,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,0,2,1.0,1.6,0.0,1.0022971280153001,1.6276342612056145,-0.006139210021368997,0.9999166359552554,0.027729572472340827,0.006139210021368857,True,1.6276041666666636e-05,0.0002399258857379502,8.33709948880517e-05,1.1393229166666645e-05,7.197776572138505e-05,14.694553583001834,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9999166359552554,0.9852132957837421,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,0,3,1.0,1.6,0.0,0.9842717329117194,1.6321635243778874,0.0016670650230442778,0.9998805200873254,0.03580322172664408,0.0016670650230441453,True,3.255208333333328e-05,0.00032235910498868797,0.00011949418982993968,2.2786458333333294e-05,9.670773149660639e-05,14.60735374999058,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9998805200873254,0.9843426723688431,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,0,4,1.0,1.6,0.0,0.9947048988047591,1.6081900297167677,-0.008585151858164412,0.9999177988778664,0.009752675706152571,0.00858515185816433,True,1.0308159722222207e-05,0.00024997389302643114,8.220787971348489e-05,7.215711805555545e-06,7.499216790792934e-05,14.582177167001646,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9999177988778664,0.9874461544002334,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,0,5,1.0,1.6,0.0,0.9932039750854921,1.6060516063332138,0.0010546930074441243,0.9999174739134143,0.009099884276780898,0.0010546930074442074,True,1.0308159722222212e-05,0.00025105728632434054,8.25328977028577e-05,7.215711805555548e-06,7.531718589730216e-05,14.529113958997186,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9999174739134143,0.9871093505183768,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,0,6,1.0,1.6,0.0,0.9934724547680129,1.6265873293764888,-0.007960539198066736,0.9999179184614482,0.027376905050234115,0.00796053919806683,True,1.5733506944444427e-05,0.00023691607207604096,8.208827648392338e-05,1.1013454861111099e-05,7.107482162281228e-05,14.544218166993232,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9999179184614482,0.9865948882067461,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,0,7,1.0,1.6,0.0,0.994378310552302,1.6124197531534306,0.004383843265436986,0.9999144183815767,0.013632815580007875,0.0043838432654368376,True,1.573350694444442e-05,0.00024858496134171304,8.5588943263625e-05,1.1013454861111094e-05,7.45754884025139e-05,14.693092457993771,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9999144183815767,0.986383999331575,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,0,8,1.0,1.6,0.0,5.288022624351331,3.099487188969634,1.8362046651632753,0.9924476596791942,4.542642387073071,1.836204665163275,False,0.007737087673611084,0.007312836136278294,0.007609812212411247,0.005415961371527759,0.002193850840883488,14.98322658399411,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9924476596791942,0.9804155348656854,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,0,9,1.0,1.6,0.0,0.9913252656982129,1.6181021131354774,-0.00728170219483363,0.9999254001208564,0.020073303544165835,0.007281702194833706,True,1.3563368055555543e-05,0.00021703695687303368,7.460544470079898e-05,9.494357638888879e-06,6.51110870619101e-05,14.575753041994176,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9999254001208564,0.9868235682774325,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,2,0,4.8,1.5,-1.2,4.848506711717834,1.4327126165536002,-1.1022711366819427,0.9968077652805502,0.08294873749937341,0.09772886331805708,True,0.0016921657986111063,0.006726472190436779,0.003202457716158808,0.0011845160590277742,0.0020179416571310337,13.160206125001423,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9968077652805502,0.9809183628632735,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,2,1,4.8,1.5,-1.2,1.478488413511126,2.86969784310297,-2.254660501233646,0.9949229748663385,3.592841688772379,1.0546605012336459,False,0.00555881076388887,0.0040392177242808275,0.005102932852006457,0.0038911675347222084,0.0012117653172842482,12.319874875000096,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9949229748663385,0.9841450063532591,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,2,2,4.8,1.5,-1.2,3.083489166552006,4.0471177649345815,1.256860146692909,0.9962531750078621,3.0715172716085553,2.456860146692909,False,0.004079318576388885,0.00301797828185468,0.003760916488028623,0.002855523003472219,0.0009053934845564039,13.048460207995959,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9962531750078621,0.9856077642130602,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,2,3,4.8,1.5,-1.2,4.7235914147900395,1.4168061472873497,-1.121615713986666,0.9982371724719349,0.11295790819133436,0.07838428601333369,True,0.0013232421874999952,0.002798903484922209,0.0017659405767266592,0.0009262695312499965,0.0008396710454766626,12.525398790996405,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9982371724719349,0.98689188941873,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,2,4,4.8,1.5,-1.2,3.0579457282256137,4.0576815237169095,1.2549996700381216,0.9958788082708936,3.094590096049918,2.454999670038122,False,0.004111328124999996,0.004201055159213583,0.004138246235264071,0.0028779296874999966,0.0012603165477640748,13.1580754579918,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9958788082708936,0.9846769915985626,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,2,5,4.8,1.5,-1.2,4.908984210379691,1.4831637230523338,-1.2301661459136486,0.9991516017581935,0.11027700727505828,0.030166145913648634,True,0.00011067708333333329,0.002572148914093346,0.000849118632561337,7.74739583333333e-05,0.0007716446742280038,12.659185666998383,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9991516017581935,0.98220821508422,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,2,6,4.8,1.5,-1.2,7.591335655793843,3.6764055117428356,-2.698340526430612,0.9950564886202992,3.5395332594638296,1.498340526430612,False,0.0052973090277777584,0.004199849254177361,0.004968071095697638,0.0037081163194444306,0.0012599547762532082,12.426094791997457,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9950564886202992,0.9882720745726264,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,2,7,4.8,1.5,-1.2,7.586036215162681,3.81759318379011,-2.732202490515797,0.9950521741332358,3.623980678445785,1.532202490515797,False,0.005425889756944424,0.003914352492131697,0.004972428577500606,0.0037981228298610966,0.001174305747639509,12.499270666987286,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9950521741332358,0.9885787773243487,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,2,8,4.8,1.5,-1.2,7.599211720638165,3.691345803020232,-2.6983199234293864,0.9950459776133641,3.554937789240827,1.4983199234293865,False,0.005368923611111092,0.004068134617605024,0.004978686913059271,0.003758246527777764,0.0012204403852815072,12.628109333003522,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9950459776133641,0.9879674584282194,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,2,9,4.8,1.5,-1.2,3.0197597508743943,4.040679498244002,1.2545646190373076,0.9960626481843382,3.102306828378553,2.454564619037308,False,0.004105360243055551,0.0035972122195569137,0.003952915836005959,0.0028737521701388854,0.001079163665867074,13.04336191699258,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9960626481843382,0.9854244440222787,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,4,0,6.8,3.0,-2.4,6.7980404045228795,3.0114838671249364,-2.399133246049322,0.9996371224029753,0.011649859165549862,0.0008667539506777011,True,6.510416666666654e-06,0.0011948401110317222,0.0003630093249761833,4.557291666666658e-06,0.00035845203330951665,13.569067375006853,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9996371224029753,0.989389963811505,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,4,1,6.8,3.0,-2.4,6.820711522171239,3.0314657750641505,-2.3947079640109563,0.9996133386620643,0.03767044134381017,0.0052920359890435975,True,2.1701388888888866e-05,0.001238733101782746,0.000386810902757046,1.5190972222222205e-05,0.0003716199305348238,13.64838700000837,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9996133386620643,0.9863044162580782,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,4,2,6.8,3.0,-2.4,6.982359077771392,3.0866327934776705,-2.3701488051306363,0.9995064921802601,0.20189124337468745,0.029851194869363606,True,0.00041395399305555586,0.0006799456494079913,0.0004937514899612865,0.0002897677951388891,0.00020398369482239737,13.52732508299232,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9995064921802601,0.9878454920199446,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,4,3,6.8,3.0,-2.4,6.824967840828661,2.9995868139749025,-2.3952789824809644,0.9996029582067092,0.02497125944634536,0.004721017519035531,True,1.4648437500000001e-05,0.0012898186394728606,0.00039719949809185817,1.025390625e-05,0.00038694559184185816,13.561133041002904,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9996029582067092,0.9875222024020401,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,4,4,6.8,3.0,-2.4,6.864106960706632,3.039321018332986,-2.3843606466884295,0.9995338756807735,0.07520535149698264,0.015639353311570403,True,6.347656250000004e-05,0.0014063603289344608,0.00046634169243033827,4.4433593750000026e-05,0.00042190809868033823,13.588315041997703,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9995338756807735,0.9875719273318843,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,4,5,6.8,3.0,-2.4,6.756041645562246,2.992217655995178,-2.4400228074784405,0.9994668938181799,0.04464192875632253,0.04002280747844056,True,4.6115451388888806e-05,0.0016703657321326577,0.0005333905356120195,3.228081597222216e-05,0.0005011097196397973,13.60660695900151,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9994668938181799,0.9879467168618615,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,4,6,6.8,3.0,-2.4,6.776821713813512,2.99614706756598,-2.4018704171103242,0.9996290162210532,0.02349634096798568,0.0018704171103243183,True,1.4648437500000016e-05,0.0012028918424602938,0.0003711214589880881,1.025390625000001e-05,0.0003608675527380881,13.58785979100503,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9996290162210532,0.988631722171451,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,4,7,6.8,3.0,-2.4,6.8101624354499535,2.9775145355582837,-2.4160107524819585,0.9995295399401124,0.02467531571093189,0.0160107524819586,True,2.1158854166666674e-05,0.0015195676627202453,0.00047068149673274026,1.481119791666667e-05,0.0004558702988160736,13.603777917000116,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9995295399401124,0.9881223457823942,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,4,8,6.8,3.0,-2.4,6.84289899333038,3.0102223757784654,-2.400758161144727,0.9995951602017915,0.044100120128137174,0.0007581611447271541,True,3.200954861111113e-05,0.001275323586070488,0.00040500375984892415,2.2406684027777788e-05,0.0003825970758211464,13.588200915997731,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9995951602017915,0.9883336370387277,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,complex_room,perception_aware,4,9,6.8,3.0,-2.4,6.827015366753478,3.0864742899900888,-2.3686323488634264,0.9997828276289326,0.0905959870530416,0.03136765113657347,True,6.944444444444439e-05,0.0005620281134664402,0.00021721954515104312,4.861111111111107e-05,0.00016860843403993206,13.658129709001514,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9997828276289326,0.9877933736846035,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,corridor,perception_aware,0,0,1.0,3.0,0.0,1.016192053481589,2.984430127955922,0.005540055628697753,0.9989178657939022,0.022463381566887868,0.005540055628697971,True,0.0007020399305555545,0.001972928459054829,0.0010833064891053368,0.0004914279513888881,0.0005918785377164486,16.230523999998695,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9989178657939022,0.9753934377078055,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,corridor,perception_aware,0,1,1.0,3.0,0.0,6.964313622665776,2.8648932316464055,3.1132665050205834,0.9965085566786833,5.965843681188059,3.113266505020583,False,0.0037543402777777757,0.002918793379231732,0.0035036762082139624,0.002628038194444443,0.0008756380137695197,15.85500549999415,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9965085566786833,0.9756989853641284,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,corridor,perception_aware,0,2,1.0,3.0,0.0,6.972842693395071,2.8901255728005744,-3.1370962613007887,0.9964197718668626,5.9738532146174546,3.1370962613007887,False,0.00390950520833333,0.0028547952572193975,0.0035930922229991504,0.002736653645833331,0.0008564385771658192,16.11551970799337,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9964197718668626,0.9755489486796213,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,corridor,perception_aware,0,3,1.0,3.0,0.0,0.9806414274670155,3.037758767520192,-0.002367603231510055,0.9995384193193236,0.04243204985808167,0.0023676032315100848,True,4.2860243055555554e-05,0.0014393055521681973,0.00046179383578934805,3.0002170138888887e-05,0.0004317916656504592,16.070240375003777,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9995384193193236,0.9761555634174143,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,corridor,perception_aware,0,4,1.0,3.0,0.0,1.0005333780532546,3.0235085209336767,-0.004976669665687035,0.9995891305403961,0.023514570985599767,0.004976669665686995,True,0.0004079861111111116,0.00041816021642585136,0.0004110383427055335,0.0002855902777777781,0.0001254480649277554,16.04299070799607,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9995891305403961,0.9787339130140147,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,corridor,perception_aware,0,5,1.0,3.0,0.0,1.020498598691093,2.9905676345439374,0.03255161656580707,0.9979764344164738,0.022564619792835094,0.03255161656580707,True,0.0019118923611111031,0.0022978135045100914,0.0020276687041307995,0.001338324652777772,0.0006893440513530273,16.22717758300132,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9979764344164738,0.9732781732400128,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,corridor,perception_aware,0,6,1.0,3.0,0.0,0.9944961205274392,3.016858121399904,0.0011580066601365481,0.9996510640602255,0.017733836200393184,0.0011580066601366568,True,0.0004079861111111117,0.00021155820262226677,0.0003490577385644582,0.00028559027777777816,6.346746078668003e-05,16.28769804201147,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.999579541590078,0.9791085317918661,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,corridor,perception_aware,0,7,1.0,3.0,0.0,0.9515401163111361,2.979562036011032,0.02575669820100047,0.9992835932260358,0.05259344730242134,0.02575669820100046,True,0.0002799479166666657,0.0017365227963821717,0.0007169203805813175,0.00019596354166666598,0.0005209568389146514,16.105564333993243,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9992835932260358,0.9753495989523371,{'population_size': 150}
experiment_4_parameter_tuning,pop_150,corridor,perception_aware,0,8,1.0,3.0,0.0,6.897814680270482,2.805847447288327,3.095707997980627,0.9964723793423005,5.9010095082569105,3.095707997980627,False,0.0044173177083333326,0.0014932880762180193,0.0035401088186987387,0.003092122395833333,0.00044798642286540577,16.023343166001723,150,40,3,3,0.9,0.8,0.35,0.25,360.0,72,8.0,0.0,5.070422535211268,0.3,0.9964723793423005,0.9755850840478169,{'population_size': 150}
