map_name,pose_id,x,y,theta,scan_error,equivalence_threshold,equivalence_percentile,true_x,true_y,true_theta
corridor_2,0,2.0481481481481483,1.7481481481481482,1.0471975511965974,0.003037651909722214,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.4629629629629632,3.9333333333333336,-2.356194490192345,0.003094618055555549,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.72962962962963,4.042592592592593,-2.6179938779914944,0.0031987847222222066,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.827777777777778,4.37037037037037,-2.356194490192345,0.0031993272569444376,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,0.8777777777777779,4.479629629629629,-2.0943951023931957,0.0032107204861111004,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.6333333333333337,4.479629629629629,-2.0943951023931957,0.003264431423611101,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.4629629629629632,1.7481481481481482,0.5235987755982987,0.0032709418402777617,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.1703703703703705,4.042592592592593,-2.0943951023931957,0.0033620876736111024,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.6333333333333337,4.37037037037037,-2.0943951023931957,0.003366970486111101,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.2666666666666675,1.638888888888889,0.7853981633974478,0.003386501736111101,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.9259259259259265,4.261111111111111,-2.356194490192345,0.0033962673611111008,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,7.168518518518519,1.638888888888889,1.0471975511965974,0.003407118055555541,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.72962962962963,1.9666666666666668,0.7853981633974478,0.0034136284722222094,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.55925925925926,1.4203703703703705,1.0471975511965974,0.0034320746527777665,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.657407407407408,1.5296296296296297,1.0471975511965974,0.0034673394097222074,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.0722222222222224,1.638888888888889,0.5235987755982987,0.0034678819444444306,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.875925925925927,1.5296296296296297,0.7853981633974478,0.00347113715277776,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.875925925925927,1.9666666666666668,1.0471975511965974,0.003475477430555542,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.6092592592592594,1.8574074074074074,0.7853981633974478,0.0034803602430555397,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.827777777777778,1.4203703703703705,0.5235987755982987,0.0035080295138888804,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.120370370370371,1.638888888888889,0.7853981633974478,0.003518337673611097,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,4.827777777777778,4.479629629629629,-2.356194490192345,0.003549804687499993,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,7.168518518518519,1.5296296296296297,1.0471975511965974,0.003559570312499984,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.364814814814815,1.7481481481481482,0.7853981633974478,0.0035801866319444334,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,5.55925925925926,1.5296296296296297,1.0471975511965974,0.003582356770833321,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.3166666666666669,4.042592592592593,-2.356194490192345,0.0035915798611111014,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,0.7314814814814816,4.151851851851852,-1.8325957145940461,0.0035926649305555447,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,1.6092592592592594,4.151851851851852,-2.6179938779914944,0.0035986328124999853,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.8037037037037043,1.4203703703703705,1.0471975511965974,0.0036083984374999886,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.1944444444444446,1.5296296296296297,1.0471975511965974,0.0036083984374999933,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.0722222222222224,1.7481481481481482,0.5235987755982987,0.003611653645833316,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.72962962962963,4.261111111111111,-2.6179938779914944,0.0036534288194444275,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,2.1944444444444446,1.638888888888889,1.0471975511965974,0.003664279513888883,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.0722222222222224,1.8574074074074074,0.5235987755982987,0.0036805555555555433,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.364814814814815,4.479629629629629,-2.6179938779914944,0.003689236111111101,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.583333333333334,4.042592592592593,-2.356194490192345,0.0037006293402777604,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,3.0722222222222224,1.5296296296296297,0.5235987755982987,0.0037076822916666547,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
corridor_2,0,6.875925925925927,1.7481481481481482,0.7853981633974478,0.0037158203124999837,0.007640348307291643,1.0,1.7,1.7,0.7853981633974483
